,equity,bond,gold
2020-04-13,0.14429758005190166,0.7,0.15570241994809836
2020-04-15,0.14429758005190166,0.7,0.15570241994809836
2020-04-16,0.14429758005190166,0.7,0.15570241994809836
2020-04-17,0.14429758005190166,0.7,0.15570241994809836
2020-04-20,0.14429758005190166,0.7,0.15570241994809836
2020-04-21,0.14429758005190166,0.7,0.15570241994809836
2020-04-22,0.14429758005190166,0.7,0.15570241994809836
2020-04-23,0.14429758005190166,0.7,0.15570241994809836
2020-04-24,0.0718717803781321,0.7,0.22812821962186794
2020-04-27,0.0718717803781321,0.7,0.22812821962186794
2020-04-28,0.0718717803781321,0.7,0.22812821962186794
2020-04-29,0.0718717803781321,0.7,0.22812821962186794
2020-04-30,0.0718717803781321,0.7,0.22812821962186794
2020-05-04,0.0718717803781321,0.7,0.22812821962186794
2020-05-05,0.06780767131524953,0.7,0.23219232868475048
2020-05-06,0.06780767131524953,0.7,0.23219232868475048
2020-05-07,0.06780767131524953,0.7,0.23219232868475048
2020-05-08,0.06780767131524953,0.7,0.23219232868475048
2020-05-11,0.06780767131524953,0.7,0.23219232868475048
2020-05-12,0.06780767131524953,0.7,0.23219232868475048
2020-05-13,0.06780767131524953,0.7,0.23219232868475048
2020-05-14,0.06780767131524953,0.7,0.23219232868475048
2020-05-15,0.06780767131524953,0.7,0.23219232868475048
2020-05-18,0.06780767131524953,0.7,0.23219232868475048
2020-05-19,0.06780767131524953,0.7,0.23219232868475048
2020-05-20,0.06780767131524953,0.7,0.23219232868475048
2020-05-21,0.06780767131524953,0.7,0.23219232868475048
2020-05-22,0.06780767131524953,0.7,0.23219232868475048
2020-05-26,0.06780767131524953,0.7,0.23219232868475048
2020-05-27,0.06780767131524953,0.7,0.23219232868475048
2020-05-28,0.06780767131524953,0.7,0.23219232868475048
2020-05-29,0.06780767131524953,0.7,0.23219232868475048
2020-06-01,0.06780767131524953,0.7,0.23219232868475048
2020-06-02,0.07054189222821378,0.7,0.22945810777178632
2020-06-03,0.07054189222821378,0.7,0.22945810777178632
2020-06-04,0.07054189222821378,0.7,0.22945810777178632
2020-06-05,0.07054189222821378,0.7,0.22945810777178632
2020-06-08,0.07054189222821378,0.7,0.22945810777178632
2020-06-09,0.07054189222821378,0.7,0.22945810777178632
2020-06-10,0.07054189222821378,0.7,0.22945810777178632
2020-06-11,0.07054189222821378,0.7,0.22945810777178632
2020-06-12,0.07054189222821378,0.7,0.22945810777178632
2020-06-15,0.07054189222821378,0.7,0.22945810777178632
2020-06-16,0.07054189222821378,0.7,0.22945810777178632
2020-06-17,0.07054189222821378,0.7,0.22945810777178632
2020-06-18,0.07054189222821378,0.7,0.22945810777178632
2020-06-19,0.07054189222821378,0.7,0.22945810777178632
2020-06-22,0.07054189222821378,0.7,0.22945810777178632
2020-06-23,0.07054189222821378,0.7,0.22945810777178632
2020-06-24,0.07054189222821378,0.7,0.22945810777178632
2020-06-25,0.07054189222821378,0.7,0.22945810777178632
2020-06-26,0.07054189222821378,0.7,0.22945810777178632
2020-06-29,0.07054189222821378,0.7,0.22945810777178632
2020-06-30,0.07054189222821378,0.7,0.22945810777178632
2020-07-01,0.07054189222821378,0.7,0.22945810777178632
2020-07-02,0.07054189222821378,0.7,0.22945810777178632
2020-07-03,0.07054189222821378,0.7,0.22945810777178632
2020-07-06,0.07054189222821378,0.7,0.22945810777178632
2020-07-07,0.07054189222821378,0.7,0.22945810777178632
2020-07-08,0.07054189222821378,0.7,0.22945810777178632
2020-07-09,0.07054189222821378,0.7,0.22945810777178632
2020-07-10,0.07054189222821378,0.7,0.22945810777178632
2020-07-13,0.07054189222821378,0.7,0.22945810777178632
2020-07-14,0.07054189222821378,0.7,0.22945810777178632
2020-07-15,0.07054189222821378,0.7,0.22945810777178632
2020-07-16,0.07054189222821378,0.7,0.22945810777178632
2020-07-17,0.07054189222821378,0.7,0.22945810777178632
2020-07-20,0.07054189222821378,0.7,0.22945810777178632
2020-07-21,0.07054189222821378,0.7,0.22945810777178632
2020-07-22,0.07054189222821378,0.7,0.22945810777178632
2020-07-23,0.07054189222821378,0.7,0.22945810777178632
2020-07-24,0.043319861148182794,0.7,0.25668013885181723
2020-07-27,0.043319861148182794,0.7,0.25668013885181723
2020-07-28,0.043319861148182794,0.7,0.25668013885181723
2020-07-29,0.043319861148182794,0.7,0.25668013885181723
2020-07-30,0.043319861148182794,0.7,0.25668013885181723
2020-07-31,0.043319861148182794,0.7,0.25668013885181723
2020-08-03,0.06741893851453218,0.7,0.23258106148546787
2020-08-04,0.06741893851453218,0.7,0.23258106148546787
2020-08-05,0.06741893851453218,0.7,0.23258106148546787
2020-08-06,0.06741893851453218,0.7,0.23258106148546787
2020-08-07,0.06741893851453218,0.7,0.23258106148546787
2020-08-10,0.06741893851453218,0.7,0.23258106148546787
2020-08-11,0.06741893851453218,0.7,0.23258106148546787
2020-08-12,0.06741893851453218,0.7,0.23258106148546787
2020-08-13,0.06741893851453218,0.7,0.23258106148546787
2020-08-14,0.06741893851453218,0.7,0.23258106148546787
2020-08-17,0.06741893851453218,0.7,0.23258106148546787
2020-08-18,0.06741893851453218,0.7,0.23258106148546787
2020-08-19,0.06741893851453218,0.7,0.23258106148546787
2020-08-20,0.06741893851453218,0.7,0.23258106148546787
2020-08-21,0.06741893851453218,0.7,0.23258106148546787
2020-08-24,0.06741893851453218,0.7,0.23258106148546787
2020-08-25,0.06741893851453218,0.7,0.23258106148546787
2020-08-26,0.06741893851453218,0.7,0.23258106148546787
2020-08-27,0.06741893851453218,0.7,0.23258106148546787
2020-08-28,0.06741893851453218,0.7,0.23258106148546787
2020-08-31,0.06741893851453218,0.7,0.23258106148546787
2020-09-01,0.06741893851453218,0.7,0.23258106148546787
2020-09-02,0.06741893851453218,0.7,0.23258106148546787
2020-09-03,0.06741893851453218,0.7,0.23258106148546787
2020-09-04,0.06741893851453218,0.7,0.23258106148546787
2020-09-07,0.06741893851453218,0.7,0.23258106148546787
2020-09-08,0.06741893851453218,0.7,0.23258106148546787
2020-09-09,0.06741893851453218,0.7,0.23258106148546787
2020-09-10,0.06741893851453218,0.7,0.23258106148546787
2020-09-11,0.06741893851453218,0.7,0.23258106148546787
2020-09-14,0.06741893851453218,0.7,0.23258106148546787
2020-09-15,0.06741893851453218,0.7,0.23258106148546787
2020-09-16,0.06741893851453218,0.7,0.23258106148546787
2020-09-17,0.06741893851453218,0.7,0.23258106148546787
2020-09-18,0.06741893851453218,0.7,0.23258106148546787
2020-09-21,0.06741893851453218,0.7,0.23258106148546787
2020-09-22,0.06741893851453218,0.7,0.23258106148546787
2020-09-23,0.06741893851453218,0.7,0.23258106148546787
2020-09-24,0.06741893851453218,0.7,0.23258106148546787
2020-09-25,0.06741893851453218,0.7,0.23258106148546787
2020-09-28,0.06741893851453218,0.7,0.23258106148546787
2020-09-29,0.06741893851453218,0.7,0.23258106148546787
2020-09-30,0.06741893851453218,0.7,0.23258106148546787
2020-10-01,0.06741893851453218,0.7,0.23258106148546787
2020-10-05,0.06741893851453218,0.7,0.23258106148546787
2020-10-06,0.06741893851453218,0.7,0.23258106148546787
2020-10-07,0.06741893851453218,0.7,0.23258106148546787
2020-10-08,0.06741893851453218,0.7,0.23258106148546787
2020-10-09,0.06741893851453218,0.7,0.23258106148546787
2020-10-12,0.06741893851453218,0.7,0.23258106148546787
2020-10-13,0.06741893851453218,0.7,0.23258106148546787
2020-10-14,0.06741893851453218,0.7,0.23258106148546787
2020-10-15,0.06741893851453218,0.7,0.23258106148546787
2020-10-16,0.06741893851453218,0.7,0.23258106148546787
2020-10-19,0.06741893851453218,0.7,0.23258106148546787
2020-10-20,0.06741893851453218,0.7,0.23258106148546787
2020-10-21,0.06741893851453218,0.7,0.23258106148546787
2020-10-22,0.06741893851453218,0.7,0.23258106148546787
2020-10-23,0.06741893851453218,0.7,0.23258106148546787
2020-10-26,0.06741893851453218,0.7,0.23258106148546787
2020-10-27,0.06741893851453218,0.7,0.23258106148546787
2020-10-28,0.06741893851453218,0.7,0.23258106148546787
2020-10-29,0.06741893851453218,0.7,0.23258106148546787
2020-10-30,0.06741893851453218,0.7,0.23258106148546787
2020-11-02,0.06741893851453218,0.7,0.23258106148546787
2020-11-03,0.06741893851453218,0.7,0.23258106148546787
2020-11-04,0.06741893851453218,0.7,0.23258106148546787
2020-11-05,0.06741893851453218,0.7,0.23258106148546787
2020-11-06,0.06741893851453218,0.7,0.23258106148546787
2020-11-09,0.06741893851453218,0.7,0.23258106148546787
2020-11-10,0.06741893851453218,0.7,0.23258106148546787
2020-11-11,0.06741893851453218,0.7,0.23258106148546787
2020-11-12,0.06741893851453218,0.7,0.23258106148546787
2020-11-13,0.06741893851453218,0.7,0.23258106148546787
2020-11-17,0.06741893851453218,0.7,0.23258106148546787
2020-11-18,0.06741893851453218,0.7,0.23258106148546787
2020-11-19,0.06741893851453218,0.7,0.23258106148546787
2020-11-20,0.06741893851453218,0.7,0.23258106148546787
2020-11-23,0.06741893851453218,0.7,0.23258106148546787
2020-11-24,0.06741893851453218,0.7,0.23258106148546787
2020-11-25,0.06741893851453218,0.7,0.23258106148546787
2020-11-26,0.06741893851453218,0.7,0.23258106148546787
2020-11-27,0.06741893851453218,0.7,0.23258106148546787
2020-12-01,0.06741893851453218,0.7,0.23258106148546787
2020-12-02,0.06741893851453218,0.7,0.23258106148546787
2020-12-03,0.06741893851453218,0.7,0.23258106148546787
2020-12-04,0.06741893851453218,0.7,0.23258106148546787
2020-12-07,0.06741893851453218,0.7,0.23258106148546787
2020-12-08,0.06741893851453218,0.7,0.23258106148546787
2020-12-09,0.06741893851453218,0.7,0.23258106148546787
2020-12-10,0.06741893851453218,0.7,0.23258106148546787
2020-12-11,0.35081938761697046,0.6441661848233007,0.005014427559728828
2020-12-14,0.35081938761697046,0.6441661848233007,0.005014427559728828
2020-12-15,0.35081938761697046,0.6441661848233007,0.005014427559728828
2020-12-16,0.35081938761697046,0.6441661848233007,0.005014427559728828
2020-12-17,0.35081938761697046,0.6441661848233007,0.005014427559728828
2020-12-18,0.35081938761697046,0.6441661848233007,0.005014427559728828
2020-12-21,0.16666576492666563,0.7,0.1333342350733344
2020-12-22,0.16666576492666563,0.7,0.1333342350733344
2020-12-23,0.16666576492666563,0.7,0.1333342350733344
2020-12-24,0.16666576492666563,0.7,0.1333342350733344
2020-12-28,0.16666576492666563,0.7,0.1333342350733344
2020-12-29,0.16666576492666563,0.7,0.1333342350733344
2020-12-30,0.16666576492666563,0.7,0.1333342350733344
2020-12-31,0.16666576492666563,0.7,0.1333342350733344
2021-01-01,0.16666576492666563,0.7,0.1333342350733344
2021-01-04,0.16666576492666563,0.7,0.1333342350733344
2021-01-05,0.16666576492666563,0.7,0.1333342350733344
2021-01-06,0.16666576492666563,0.7,0.1333342350733344
2021-01-07,0.16666576492666563,0.7,0.1333342350733344
2021-01-08,0.16666576492666563,0.7,0.1333342350733344
2021-01-11,0.16666576492666563,0.7,0.1333342350733344
2021-01-12,0.16666576492666563,0.7,0.1333342350733344
2021-01-13,0.16666576492666563,0.7,0.1333342350733344
2021-01-14,0.16666576492666563,0.7,0.1333342350733344
2021-01-15,0.16666576492666563,0.7,0.1333342350733344
2021-01-18,0.16666576492666563,0.7,0.1333342350733344
2021-01-19,0.16666576492666563,0.7,0.1333342350733344
2021-01-20,0.16666576492666563,0.7,0.1333342350733344
2021-01-21,0.16666576492666563,0.7,0.1333342350733344
2021-01-22,0.16666576492666563,0.7,0.1333342350733344
2021-01-25,0.16666576492666563,0.7,0.1333342350733344
2021-01-27,0.16666576492666563,0.7,0.1333342350733344
2021-01-28,0.16666576492666563,0.7,0.1333342350733344
2021-01-29,0.16666576492666563,0.7,0.1333342350733344
2021-02-01,0.15635139879895724,0.7,0.14364860120104286
2021-02-02,0.15635139879895724,0.7,0.14364860120104286
2021-02-03,0.15635139879895724,0.7,0.14364860120104286
2021-02-04,0.15635139879895724,0.7,0.14364860120104286
2021-02-05,0.15635139879895724,0.7,0.14364860120104286
2021-02-08,0.15635139879895724,0.7,0.14364860120104286
2021-02-09,0.15635139879895724,0.7,0.14364860120104286
2021-02-10,0.15635139879895724,0.7,0.14364860120104286
2021-02-11,0.15635139879895724,0.7,0.14364860120104286
2021-02-12,0.15635139879895724,0.7,0.14364860120104286
2021-02-15,0.15635139879895724,0.7,0.14364860120104286
2021-02-16,0.15635139879895724,0.7,0.14364860120104286
2021-02-17,0.15635139879895724,0.7,0.14364860120104286
2021-02-18,0.15635139879895724,0.7,0.14364860120104286
2021-02-19,0.15635139879895724,0.7,0.14364860120104286
2021-02-22,0.15635139879895724,0.7,0.14364860120104286
2021-02-23,0.15635139879895724,0.7,0.14364860120104286
2021-02-24,0.15635139879895724,0.7,0.14364860120104286
2021-02-25,0.15635139879895724,0.7,0.14364860120104286
2021-02-26,0.15635139879895724,0.7,0.14364860120104286
2021-03-01,0.15635139879895724,0.7,0.14364860120104286
2021-03-02,0.15635139879895724,0.7,0.14364860120104286
2021-03-03,0.15635139879895724,0.7,0.14364860120104286
2021-03-04,0.15635139879895724,0.7,0.14364860120104286
2021-03-05,0.15635139879895724,0.7,0.14364860120104286
2021-03-08,0.15635139879895724,0.7,0.14364860120104286
2021-03-09,0.15635139879895724,0.7,0.14364860120104286
2021-03-10,0.15635139879895724,0.7,0.14364860120104286
2021-03-12,0.15635139879895724,0.7,0.14364860120104286
2021-03-15,0.15635139879895724,0.7,0.14364860120104286
2021-03-16,0.15635139879895724,0.7,0.14364860120104286
2021-03-17,0.15635139879895724,0.7,0.14364860120104286
2021-03-18,0.15635139879895724,0.7,0.14364860120104286
2021-03-19,0.15635139879895724,0.7,0.14364860120104286
2021-03-22,0.15635139879895724,0.7,0.14364860120104286
2021-03-23,0.15635139879895724,0.7,0.14364860120104286
2021-03-24,0.15635139879895724,0.7,0.14364860120104286
2021-03-25,0.15635139879895724,0.7,0.14364860120104286
2021-03-26,0.15635139879895724,0.7,0.14364860120104286
2021-03-30,0.15635139879895724,0.7,0.14364860120104286
2021-03-31,0.11184631412484593,0.7,0.18815368587515408
2021-04-01,0.11184631412484593,0.7,0.18815368587515408
2021-04-05,0.11184631412484593,0.7,0.18815368587515408
2021-04-06,0.11184631412484593,0.7,0.18815368587515408
2021-04-07,0.11184631412484593,0.7,0.18815368587515408
2021-04-08,0.11184631412484593,0.7,0.18815368587515408
2021-04-09,0.11184631412484593,0.7,0.18815368587515408
2021-04-12,0.11565419864880229,0.7,0.18434580135119777
2021-04-13,0.11565419864880229,0.7,0.18434580135119777
2021-04-15,0.11565419864880229,0.7,0.18434580135119777
2021-04-16,0.11565419864880229,0.7,0.18434580135119777
2021-04-19,0.11565419864880229,0.7,0.18434580135119777
2021-04-20,0.11565419864880229,0.7,0.18434580135119777
2021-04-22,0.11565419864880229,0.7,0.18434580135119777
2021-04-23,0.11565419864880229,0.7,0.18434580135119777
2021-04-26,0.11565419864880229,0.7,0.18434580135119777
2021-04-27,0.11565419864880229,0.7,0.18434580135119777
2021-04-28,0.11565419864880229,0.7,0.18434580135119777
2021-04-29,0.21468416742716173,0.7000000000000001,0.08531583257283828
2021-04-30,0.21468416742716173,0.7000000000000001,0.08531583257283828
2021-05-03,0.21468416742716173,0.7000000000000001,0.08531583257283828
2021-05-04,0.21468416742716173,0.7000000000000001,0.08531583257283828
2021-05-05,0.21468416742716173,0.7000000000000001,0.08531583257283828
2021-05-06,0.21468416742716173,0.7000000000000001,0.08531583257283828
2021-05-07,0.1123619011718971,0.7,0.187638098828103
2021-05-10,0.1123619011718971,0.7,0.187638098828103
2021-05-11,0.1123619011718971,0.7,0.187638098828103
2021-05-12,0.1123619011718971,0.7,0.187638098828103
2021-05-14,0.1123619011718971,0.7,0.187638098828103
2021-05-17,0.1123619011718971,0.7,0.187638098828103
2021-05-18,0.1123619011718971,0.7,0.187638098828103
2021-05-19,0.1123619011718971,0.7,0.187638098828103
2021-05-20,0.1123619011718971,0.7,0.187638098828103
2021-05-21,0.1123619011718971,0.7,0.187638098828103
2021-05-24,0.1123619011718971,0.7,0.187638098828103
2021-05-25,0.1123619011718971,0.7,0.187638098828103
2021-05-26,0.1123619011718971,0.7,0.187638098828103
2021-05-27,0.1123619011718971,0.7,0.187638098828103
2021-05-28,0.1123619011718971,0.7,0.187638098828103
2021-05-31,0.1123619011718971,0.7,0.187638098828103
2021-06-01,0.1123619011718971,0.7,0.187638098828103
2021-06-02,0.1123619011718971,0.7,0.187638098828103
2021-06-03,0.1123619011718971,0.7,0.187638098828103
2021-06-04,0.2979689929695745,0.7,0.002031007030425512
2021-06-07,0.2979689929695745,0.7,0.002031007030425512
2021-06-08,0.2979689929695745,0.7,0.002031007030425512
2021-06-09,0.2979689929695745,0.7,0.002031007030425512
2021-06-10,0.2979689929695745,0.7,0.002031007030425512
2021-06-11,0.2979689929695745,0.7,0.002031007030425512
2021-06-14,0.2979689929695745,0.7,0.002031007030425512
2021-06-15,0.2979689929695745,0.7,0.002031007030425512
2021-06-16,0.2979689929695745,0.7,0.002031007030425512
2021-06-17,0.2979689929695745,0.7,0.002031007030425512
2021-06-18,0.2979689929695745,0.7,0.002031007030425512
2021-06-21,0.2979689929695745,0.7,0.002031007030425512
2021-06-22,0.2979689929695745,0.7,0.002031007030425512
2021-06-23,0.2979689929695745,0.7,0.002031007030425512
2021-06-24,0.2979689929695745,0.7,0.002031007030425512
2021-06-25,0.2979689929695745,0.7,0.002031007030425512
2021-06-28,0.2979689929695745,0.7,0.002031007030425512
2021-06-29,0.2979689929695745,0.7,0.002031007030425512
2021-06-30,0.2979689929695745,0.7,0.002031007030425512
2021-07-01,0.2979689929695745,0.7,0.002031007030425512
2021-07-02,0.2979689929695745,0.7,0.002031007030425512
2021-07-05,0.2979689929695745,0.7,0.002031007030425512
2021-07-06,0.2979689929695745,0.7,0.002031007030425512
2021-07-07,0.2979689929695745,0.7,0.002031007030425512
2021-07-08,0.2979689929695745,0.7,0.002031007030425512
2021-07-09,0.2979689929695745,0.7,0.002031007030425512
2021-07-12,0.2979689929695745,0.7,0.002031007030425512
2021-07-13,0.2979689929695745,0.7,0.002031007030425512
2021-07-14,0.2979689929695745,0.7,0.002031007030425512
2021-07-15,0.2979689929695745,0.7,0.002031007030425512
2021-07-16,0.2979689929695745,0.7,0.002031007030425512
2021-07-19,0.2979689929695745,0.7,0.002031007030425512
2021-07-20,0.2979689929695745,0.7,0.002031007030425512
2021-07-22,0.2979689929695745,0.7,0.002031007030425512
2021-07-23,0.2979689929695745,0.7,0.002031007030425512
2021-07-26,0.2979689929695745,0.7,0.002031007030425512
2021-07-27,0.2979689929695745,0.7,0.002031007030425512
2021-07-28,0.2979689929695745,0.7,0.002031007030425512
2021-07-29,0.1555001413472313,0.7,0.1444998586527687
2021-07-30,0.1555001413472313,0.7,0.1444998586527687
2021-08-02,0.1555001413472313,0.7,0.1444998586527687
2021-08-03,0.1555001413472313,0.7,0.1444998586527687
2021-08-04,0.1555001413472313,0.7,0.1444998586527687
2021-08-05,0.1555001413472313,0.7,0.1444998586527687
2021-08-06,0.2690130603442235,0.7,0.030986939655776494
2021-08-09,0.2690130603442235,0.7,0.030986939655776494
2021-08-10,0.2690130603442235,0.7,0.030986939655776494
2021-08-11,0.2690130603442235,0.7,0.030986939655776494
2021-08-12,0.2690130603442235,0.7,0.030986939655776494
2021-08-13,0.2690130603442235,0.7,0.030986939655776494
2021-08-16,0.2690130603442235,0.7,0.030986939655776494
2021-08-17,0.2690130603442235,0.7,0.030986939655776494
2021-08-18,0.2690130603442235,0.7,0.030986939655776494
2021-08-20,0.2690130603442235,0.7,0.030986939655776494
2021-08-23,0.2690130603442235,0.7,0.030986939655776494
2021-08-24,0.2690130603442235,0.7,0.030986939655776494
2021-08-25,0.2690130603442235,0.7,0.030986939655776494
2021-08-26,0.2690130603442235,0.7,0.030986939655776494
2021-08-27,0.2690130603442235,0.7,0.030986939655776494
2021-08-30,0.2690130603442235,0.7,0.030986939655776494
2021-08-31,0.2690130603442235,0.7,0.030986939655776494
2021-09-01,0.2690130603442235,0.7,0.030986939655776494
2021-09-02,0.2690130603442235,0.7,0.030986939655776494
2021-09-03,0.2690130603442235,0.7,0.030986939655776494
2021-09-06,0.2690130603442235,0.7,0.030986939655776494
2021-09-07,0.2690130603442235,0.7,0.030986939655776494
2021-09-08,0.2690130603442235,0.7,0.030986939655776494
2021-09-09,0.2690130603442235,0.7,0.030986939655776494
2021-09-13,0.2690130603442235,0.7,0.030986939655776494
2021-09-14,0.2690130603442235,0.7,0.030986939655776494
2021-09-15,0.2690130603442235,0.7,0.030986939655776494
2021-09-16,0.2690130603442235,0.7,0.030986939655776494
2021-09-17,0.2690130603442235,0.7,0.030986939655776494
2021-09-20,0.2690130603442235,0.7,0.030986939655776494
2021-09-21,0.2690130603442235,0.7,0.030986939655776494
2021-09-22,0.2690130603442235,0.7,0.030986939655776494
2021-09-23,0.2690130603442235,0.7,0.030986939655776494
2021-09-24,0.2690130603442235,0.7,0.030986939655776494
2021-09-27,0.2690130603442235,0.7,0.030986939655776494
2021-09-28,0.2690130603442235,0.7,0.030986939655776494
2021-09-29,0.2690130603442235,0.7,0.030986939655776494
2021-09-30,0.2690130603442235,0.7,0.030986939655776494
2021-10-01,0.2690130603442235,0.7,0.030986939655776494
2021-10-04,0.2690130603442235,0.7,0.030986939655776494
2021-10-05,0.2690130603442235,0.7,0.030986939655776494
2021-10-06,0.2690130603442235,0.7,0.030986939655776494
2021-10-07,0.2690130603442235,0.7,0.030986939655776494
2021-10-08,0.2690130603442235,0.7,0.030986939655776494
2021-10-11,0.2690130603442235,0.7,0.030986939655776494
2021-10-12,0.2690130603442235,0.7,0.030986939655776494
2021-10-13,0.2690130603442235,0.7,0.030986939655776494
2021-10-14,0.2690130603442235,0.7,0.030986939655776494
2021-10-18,0.2690130603442235,0.7,0.030986939655776494
2021-10-19,0.2690130603442235,0.7,0.030986939655776494
2021-10-20,0.2690130603442235,0.7,0.030986939655776494
2021-10-21,0.2690130603442235,0.7,0.030986939655776494
2021-10-22,0.2690130603442235,0.7,0.030986939655776494
2021-10-25,0.2690130603442235,0.7,0.030986939655776494
2021-10-26,0.2690130603442235,0.7,0.030986939655776494
2021-10-27,0.2690130603442235,0.7,0.030986939655776494
2021-10-28,0.2690130603442235,0.7,0.030986939655776494
2021-10-29,0.2690130603442235,0.7,0.030986939655776494
2021-11-01,0.1313246407467187,0.7,0.16867535925328134
2021-11-02,0.1313246407467187,0.7,0.16867535925328134
2021-11-03,0.1313246407467187,0.7,0.16867535925328134
2021-11-04,0.1313246407467187,0.7,0.16867535925328134
2021-11-08,0.1313246407467187,0.7,0.16867535925328134
2021-11-09,0.1313246407467187,0.7,0.16867535925328134
2021-11-10,0.1313246407467187,0.7,0.16867535925328134
2021-11-11,0.1313246407467187,0.7,0.16867535925328134
2021-11-12,0.1313246407467187,0.7,0.16867535925328134
2021-11-15,0.1313246407467187,0.7,0.16867535925328134
2021-11-16,0.1313246407467187,0.7,0.16867535925328134
2021-11-17,0.1313246407467187,0.7,0.16867535925328134
2021-11-18,0.1313246407467187,0.7,0.16867535925328134
2021-11-22,0.1313246407467187,0.7,0.16867535925328134
2021-11-23,0.1313246407467187,0.7,0.16867535925328134
2021-11-24,0.1313246407467187,0.7,0.16867535925328134
2021-11-25,0.1313246407467187,0.7,0.16867535925328134
2021-11-26,0.1313246407467187,0.7,0.16867535925328134
2021-11-29,0.1313246407467187,0.7,0.16867535925328134
2021-11-30,0.1313246407467187,0.7,0.16867535925328134
2021-12-01,0.1313246407467187,0.7,0.16867535925328134
2021-12-02,0.1313246407467187,0.7,0.16867535925328134
2021-12-03,0.1313246407467187,0.7,0.16867535925328134
2021-12-06,0.1313246407467187,0.7,0.16867535925328134
2021-12-07,0.1313246407467187,0.7,0.16867535925328134
2021-12-08,0.1313246407467187,0.7,0.16867535925328134
2021-12-09,0.1313246407467187,0.7,0.16867535925328134
2021-12-10,0.1313246407467187,0.7,0.16867535925328134
2021-12-13,0.1313246407467187,0.7,0.16867535925328134
2021-12-14,0.1313246407467187,0.7,0.16867535925328134
2021-12-15,0.1313246407467187,0.7,0.16867535925328134
2021-12-16,0.1313246407467187,0.7,0.16867535925328134
2021-12-17,0.1313246407467187,0.7,0.16867535925328134
2021-12-20,0.1313246407467187,0.7,0.16867535925328134
2021-12-21,0.1313246407467187,0.7,0.16867535925328134
2021-12-22,0.1313246407467187,0.7,0.16867535925328134
2021-12-23,0.1313246407467187,0.7,0.16867535925328134
2021-12-24,0.1313246407467187,0.7,0.16867535925328134
2021-12-27,0.1313246407467187,0.7,0.16867535925328134
2021-12-28,0.1313246407467187,0.7,0.16867535925328134
2021-12-29,0.1313246407467187,0.7,0.16867535925328134
2021-12-30,0.1313246407467187,0.7,0.16867535925328134
2021-12-31,0.1313246407467187,0.7,0.16867535925328134
2022-01-03,0.1313246407467187,0.7,0.16867535925328134
2022-01-04,0.1313246407467187,0.7,0.16867535925328134
2022-01-05,0.1313246407467187,0.7,0.16867535925328134
2022-01-06,0.1313246407467187,0.7,0.16867535925328134
2022-01-07,0.1313246407467187,0.7,0.16867535925328134
2022-01-10,0.1313246407467187,0.7,0.16867535925328134
2022-01-11,0.1313246407467187,0.7,0.16867535925328134
2022-01-12,0.1313246407467187,0.7,0.16867535925328134
2022-01-13,0.1313246407467187,0.7,0.16867535925328134
2022-01-14,0.1313246407467187,0.7,0.16867535925328134
2022-01-17,0.1313246407467187,0.7,0.16867535925328134
2022-01-18,0.1313246407467187,0.7,0.16867535925328134
2022-01-19,0.1313246407467187,0.7,0.16867535925328134
2022-01-20,0.1313246407467187,0.7,0.16867535925328134
2022-01-21,0.1313246407467187,0.7,0.16867535925328134
2022-01-24,0.1313246407467187,0.7,0.16867535925328134
2022-01-25,0.1313246407467187,0.7,0.16867535925328134
2022-01-27,0.1313246407467187,0.7,0.16867535925328134
2022-01-28,0.1313246407467187,0.7,0.16867535925328134
2022-01-31,0.3010965937134849,0.6989034062865151,3.228659905464425e-24
2022-02-01,0.3010965937134849,0.6989034062865151,3.228659905464425e-24
2022-02-02,0.3010965937134849,0.6989034062865151,3.228659905464425e-24
2022-02-03,0.3010965937134849,0.6989034062865151,3.228659905464425e-24
2022-02-04,0.3010965937134849,0.6989034062865151,3.228659905464425e-24
2022-02-07,0.3010965937134849,0.6989034062865151,3.228659905464425e-24
2022-02-08,0.09918383948619676,0.7,0.20081616051380324
2022-02-09,0.09918383948619676,0.7,0.20081616051380324
2022-02-10,0.09918383948619676,0.7,0.20081616051380324
2022-02-11,0.09918383948619676,0.7,0.20081616051380324
2022-02-14,0.09918383948619676,0.7,0.20081616051380324
2022-02-15,0.09918383948619676,0.7,0.20081616051380324
2022-02-16,0.08949827734321089,0.7,0.21050172265678915
2022-02-17,0.08949827734321089,0.7,0.21050172265678915
2022-02-18,0.08949827734321089,0.7,0.21050172265678915
2022-02-21,0.08949827734321089,0.7,0.21050172265678915
2022-02-22,0.08949827734321089,0.7,0.21050172265678915
2022-02-23,0.08949827734321089,0.7,0.21050172265678915
2022-02-24,0.08949827734321089,0.7,0.21050172265678915
2022-02-25,0.08949827734321089,0.7,0.21050172265678915
2022-02-28,0.08949827734321089,0.7,0.21050172265678915
2022-03-02,0.08949827734321089,0.7,0.21050172265678915
2022-03-03,0.08949827734321089,0.7,0.21050172265678915
2022-03-04,0.08949827734321089,0.7,0.21050172265678915
2022-03-07,0.08949827734321089,0.7,0.21050172265678915
2022-03-08,0.08949827734321089,0.7,0.21050172265678915
2022-03-09,0.08949827734321089,0.7,0.21050172265678915
2022-03-10,0.08949827734321089,0.7,0.21050172265678915
2022-03-11,0.08949827734321089,0.7,0.21050172265678915
2022-03-14,0.08949827734321089,0.7,0.21050172265678915
